MedicationNdcCode;MedicationName;ActivePrinciplesAll;MedStrength1;ActivePrinciple1;ActivePricipleUnique1;ActivePrincipleOrder1;MedStrength2;ActivePrinciple2;ActivePricipleUnique2;ActivePrincipleOrder2;MedStrength3;ActivePrinciple3;ActivePricipleUnique3;ActivePrincipleOrder3;MedStrength4;ActivePrinciple4;ActivePricipleUnique4;ActivePrincipleOrder4;Rectal;Inhalation;Sublingual;Nasal;Transdermal;Injectable;Vaginal;Oral;Ophtalmic;Otic;Topical;Vaccine;Syrup;Ointment;Cream;Liquid;Tablet;Caps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00049234045;Relpax (eletriptan) oral tablet;eletriptan|||;40;eletriptan;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58016487701;Relpax (eletriptan) oral tablet;eletriptan|||;40;eletriptan;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115073712;Relpax (eletriptan) oral tablet;eletriptan|||;40;eletriptan;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00065032505;Emadine (emedastine ophthalmic) ophthalmic solution;emedastine|||;0.05;emedastine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959004050;Aquaphor (emollients, topical) topical ointment;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46017007703;Balneol Cleansing (emollients, topical) topical lotion;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00299391808;Cetaphil Lotion (emollients, topical) topical lotion;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00299391816;Cetaphil Lotion (emollients, topical) topical lotion;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11940331306;Cream Base (emollients, topical) topical cream;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00496059801;Eletone (emollients, topical) topical cream;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247046277;Eucerin (emollients, topical) topical cream;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56091008907;K-Y Jelly (emollients, topical) topical gel;emollients|||;1;emollients;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247210401;Truvada (emtricitabine-tenofovir) oral tablet;emtricitabine|tenofovir||;200;emtricitabine;0;1;300;tenofovir;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55045348103;Truvada (emtricitabine-tenofovir) oral tablet;emtricitabine|tenofovir||;200;emtricitabine;0;1;300;tenofovir;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61958070101;Truvada (emtricitabine-tenofovir) oral tablet;emtricitabine|tenofovir||;200;emtricitabine;0;1;300;tenofovir;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093002601;Enalapril Maleate (enalapril) oral tablet;enalapril|||;2.5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093002701;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093002801;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093002901;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093002910;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172419860;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00185012701;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00185014701;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00228265911;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00228266011;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247188102;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247188230;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247215530;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00364272701;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378105101;Enalapril Maleate (enalapril) oral tablet;enalapril|||;2.5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378105201;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378105301;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378105310;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378105401;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781122913;Enalapril Maleate (enalapril) oral tablet;enalapril|||;2.5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15338023330;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63304083501;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64679092402;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64679092403;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64679092503;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64679092602;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64679092603;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66267038030;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115012760;Enalapril Maleate (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115012890;Enalapril Maleate (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115012960;Enalapril Maleate (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006001482;Vasotec (enalapril) oral tablet;enalapril|||;2.5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006071228;Vasotec (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006071268;Vasotec (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006071298;Vasotec (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006071428;Vasotec (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006071494;Vasotec (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569060700;Vasotec (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569061200;Vasotec (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64455014090;Vasotec (enalapril) oral tablet;enalapril|||;2.5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64455014190;Vasotec (enalapril) oral tablet;enalapril|||;5;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64455014290;Vasotec (enalapril) oral tablet;enalapril|||;10;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64455014390;Vasotec (enalapril) oral tablet;enalapril|||;20;enalapril;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093104401;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;5;enalapril;0;1;12.5;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093105201;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093105210;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00490006700;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49884068601;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;5;enalapril;0;1;12.5;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60505020801;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;5;enalapril;0;1;12.5;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60505020901;Enalapril-Hydrochlorothiazide oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569859500;Vaseretic 10-25 (enalapril-hydrochlorothiazide) oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64455014601;Vaseretic 10-25 (enalapril-hydrochlorothiazide) oral tablet;enalapril|hydrochlorothiazide||;10;enalapril;0;1;25;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00006017368;Vaseretic 5-12.5 (enalapril-hydrochlorothiazide) oral tablet;enalapril|hydrochlorothiazide||;5;enalapril;0;1;12.5;hydrochlorothiazide;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781311968;Enoxaparin Sodium (enoxaparin) injectable solution;enoxaparin|||;80;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781312168;Enoxaparin Sodium (enoxaparin) injectable solution;enoxaparin|||;120;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062040;Lovenox (enoxaparin) injectable solution;enoxaparin|||;40;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062160;Lovenox (enoxaparin) injectable solution;enoxaparin|||;60;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062280;Lovenox (enoxaparin) injectable solution;enoxaparin|||;80;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062281;Lovenox (enoxaparin) injectable solution;enoxaparin|||;80;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062300;Lovenox (enoxaparin) injectable solution;enoxaparin|||;100;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075062430;Lovenox (enoxaparin) injectable solution;enoxaparin|||;30;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075291201;Lovenox (enoxaparin) injectable solution;enoxaparin|||;120;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00075291502;Lovenox (enoxaparin) injectable solution;enoxaparin|||;150;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54868511200;Lovenox (enoxaparin) injectable solution;enoxaparin|||;80;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54868544001;Lovenox (enoxaparin) injectable solution;enoxaparin|||;40;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54868583500;Lovenox (enoxaparin) injectable solution;enoxaparin|||;100;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115077410;Lovenox (enoxaparin) injectable solution;enoxaparin|||;60;enoxaparin;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00078032705;Comtan (entacapone) oral tablet;entacapone|||;200;entacapone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00023920105;Elestat (epinastine ophthalmic) ophthalmic solution;epinastine|||;0.05;epinastine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00268030312;Epi EZ Pen (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49502050002;EpiPen 2-Pak (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49999071803;EpiPen 2-Pak (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54868280401;EpiPen 2-Pak (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247078101;EpiPen Auto-Injector (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49502050001;EpiPen Auto-Injector (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54868280400;EpiPen Auto-Injector (EPINEPHrine) injectable kit;epinephrine|||;0.3;epinephrine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00025171003;Inspra (eplerenone) oral tablet;eplerenone|||;25;eplerenone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00025172003;Inspra (eplerenone) oral tablet;eplerenone|||;50;eplerenone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55513014410;Epogen (epoetin alfa) injectable solution;epoetin_alfa|||;10000;epoetin_alfa;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59676030401;Procrit (epoetin alfa) injectable solution;epoetin_alfa|||;4000;epoetin_alfa;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59676032004;Procrit (epoetin alfa) injectable solution;epoetin_alfa|||;20000;epoetin_alfa;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59676034001;Procrit (epoetin alfa) injectable solution;epoetin_alfa|||;40000;epoetin_alfa;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959052825;Drisdol (ergocalciferol) oral capsule;ergocalciferol|||;50000;ergocalciferol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00115014001;Ergocalciferol oral capsule;ergocalciferol|||;50000;ergocalciferol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00115014001;Ergocalciferol oral capsule;ergocalciferol|||;50000;ergocalciferol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00115014003;Ergocalciferol oral capsule;ergocalciferol|||;50000;ergocalciferol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00574019401;Ergocalciferol oral capsule;ergocalciferol|||;50000;ergocalciferol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
